State,County,Candidate,Party,Incumbent,Vote,Pct,Winner,Delegates,fips
Colorado,Mineral,Marianne Williamson,Democratic,No,10,6.1,No,0,8079
Colorado,Mineral,Dean Phillips,Democratic,No,8,4.9,No,0,8079
Colorado,Moffat,Joe Biden,Democratic,Yes,290,78.2,Yes,72,8081
Colorado,Moffat,Uncommitted,Democratic,No,32,8.6,No,0,8081
Colorado,Moffat,Dean Phillips,Democratic,No,19,5.1,No,0,8081
Colorado,Moffat,Marianne Williamson,Democratic,No,15,4,No,0,8081
Colorado,Montezuma,Joe Biden,Democratic,Yes,1898,84.7,Yes,72,8083
Colorado,Montezuma,Uncommitted,Democratic,No,178,7.9,No,0,8083
Colorado,Montezuma,Marianne Williamson,Democratic,No,68,3,No,0,8083
Colorado,Montezuma,Dean Phillips,Democratic,No,58,2.6,No,0,8083
Colorado,Montrose,Joe Biden,Democratic,Yes,2658,86.4,Yes,72,8085
Colorado,Montrose,Uncommitted,Democratic,No,191,6.2,No,0,8085
Colorado,Montrose,Dean Phillips,Democratic,No,84,2.7,No,0,8085
Colorado,Montrose,Marianne Williamson,Democratic,No,82,2.7,No,0,8085
Colorado,Morgan,Joe Biden,Democratic,Yes,844,73,Yes,72,8087
Colorado,Morgan,Uncommitted,Democratic,No,140,12.1,No,0,8087
Colorado,Morgan,Marianne Williamson,Democratic,No,52,4.5,No,0,8087
Colorado,Morgan,Dean Phillips,Democratic,No,44,3.8,No,0,8087
Colorado,Otero,Joe Biden,Democratic,Yes,1137,80.8,Yes,72,8089
Colorado,Otero,Uncommitted,Democratic,No,103,7.3,No,0,8089
Colorado,Otero,Marianne Williamson,Democratic,No,40,2.8,No,0,8089
Colorado,Otero,Dean Phillips,Democratic,No,37,2.6,No,0,8089
Colorado,Ouray,Joe Biden,Democratic,Yes,808,89.2,Yes,72,8091
Colorado,Ouray,Uncommitted,Democratic,No,41,4.5,No,0,8091
Colorado,Ouray,Marianne Williamson,Democratic,No,26,2.9,No,0,8091
Colorado,Ouray,Dean Phillips,Democratic,No,21,2.3,No,0,8091
Colorado,Park,Joe Biden,Democratic,Yes,1394,84.8,Yes,72,8093
Colorado,Park,Uncommitted,Democratic,No,116,7.1,No,0,8093
Colorado,Park,Marianne Williamson,Democratic,No,53,3.2,No,0,8093
Colorado,Park,Dean Phillips,Democratic,No,44,2.7,No,0,8093
Colorado,Phillips,Joe Biden,Democratic,Yes,115,71.4,Yes,72,8095
Colorado,Phillips,Uncommitted,Democratic,No,18,11.2,No,0,8095
Colorado,Phillips,Dean Phillips,Democratic,No,15,9.3,No,0,8095
Colorado,Phillips,Marianne Williamson,Democratic,No,6,3.7,No,0,8095
Colorado,Pitkin,Joe Biden,Democratic,Yes,2085,87.3,Yes,72,8097
Colorado,Pitkin,Uncommitted,Democratic,No,138,5.8,No,0,8097
Colorado,Pitkin,Dean Phillips,Democratic,No,74,3.1,No,0,8097
Colorado,Pitkin,Marianne Williamson,Democratic,No,64,2.7,No,0,8097
Colorado,Prowers,Joe Biden,Democratic,Yes,372,74.7,Yes,72,8099
Colorado,Prowers,Uncommitted,Democratic,No,55,11,No,0,8099
Colorado,Prowers,Dean Phillips,Democratic,No,23,4.6,No,0,8099
Colorado,Prowers,Marianne Williamson,Democratic,No,16,3.2,No,0,8099
Colorado,Pueblo,Joe Biden,Democratic,Yes,13937,82,Yes,72,8101
Colorado,Pueblo,Uncommitted,Democratic,No,1473,8.7,No,0,8101
Colorado,Pueblo,Marianne Williamson,Democratic,No,505,3,No,0,8101
Colorado,Pueblo,Dean Phillips,Democratic,No,453,2.7,No,0,8101
Colorado,Rio Blanco,Joe Biden,Democratic,Yes,150,81.5,Yes,72,8103
Colorado,Rio Blanco,Uncommitted,Democratic,No,11,6,No,0,8103
Colorado,Rio Blanco,Dean Phillips,Democratic,No,9,4.9,No,0,8103
Colorado,Rio Blanco,Marianne Williamson,Democratic,No,9,4.9,No,0,8103
Colorado,Rio Grande,Joe Biden,Democratic,Yes,754,81.2,Yes,72,8105
Colorado,Rio Grande,Uncommitted,Democratic,No,73,7.9,No,0,8105
Colorado,Rio Grande,Marianne Williamson,Democratic,No,36,3.9,No,0,8105
Colorado,Rio Grande,Dean Phillips,Democratic,No,19,2,No,0,8105
Colorado,Routt,Joe Biden,Democratic,Yes,2588,86.6,Yes,72,8107
Colorado,Routt,Uncommitted,Democratic,No,196,6.6,No,0,8107
Colorado,Routt,Dean Phillips,Democratic,No,109,3.6,No,0,8107
Colorado,Routt,Marianne Williamson,Democratic,No,62,2.1,No,0,8107
Colorado,Saguache,Joe Biden,Democratic,Yes,624,79.3,Yes,72,8109
Colorado,Saguache,Uncommitted,Democratic,No,80,10.2,No,0,8109
Colorado,Saguache,Marianne Williamson,Democratic,No,35,4.4,No,0,8109
Colorado,Saguache,Dean Phillips,Democratic,No,28,3.6,No,0,8109
Colorado,San Juan,Joe Biden,Democratic,Yes,91,81.2,Yes,72,8111
Colorado,San Juan,Marianne Williamson,Democratic,No,8,7.1,No,0,8111
Colorado,San Juan,Uncommitted,Democratic,No,6,5.4,No,0,8111
Colorado,San Juan,Dean Phillips,Democratic,No,2,1.8,No,0,8111
Colorado,San Miguel,Joe Biden,Democratic,Yes,923,85.8,Yes,72,8113
Colorado,San Miguel,Uncommitted,Democratic,No,86,8,No,0,8113
Colorado,San Miguel,Dean Phillips,Democratic,No,33,3,No,0,8113
Colorado,San Miguel,Marianne Williamson,Democratic,No,23,2.1,No,0,8113
Colorado,Sedgwick,Joe Biden,Democratic,Yes,110,84,Yes,72,8115
Colorado,Sedgwick,Uncommitted,Democratic,No,14,10.7,No,0,8115
Colorado,Sedgwick,Marianne Williamson,Democratic,No,4,3,No,0,8115
Colorado,Sedgwick,Dean Phillips,Democratic,No,2,1.5,No,0,8115
Colorado,Summit,Joe Biden,Democratic,Yes,2649,84.4,Yes,72,8117
Colorado,Summit,Uncommitted,Democratic,No,255,8.1,No,0,8117
Colorado,Summit,Dean Phillips,Democratic,No,121,3.9,No,0,8117
Colorado,Summit,Marianne Williamson,Democratic,No,59,1.9,No,0,8117
Colorado,Teller,Joe Biden,Democratic,Yes,1640,84.8,Yes,72,8119
Colorado,Teller,Uncommitted,Democratic,No,142,7.3,No,0,8119
Colorado,Teller,Marianne Williamson,Democratic,No,60,3.1,No,0,8119
Colorado,Teller,Dean Phillips,Democratic,No,54,2.8,No,0,8119
Colorado,Washington,Joe Biden,Democratic,Yes,95,77.2,Yes,72,8121
Colorado,Washington,Marianne Williamson,Democratic,No,10,8.1,No,0,8121
Colorado,Washington,Uncommitted,Democratic,No,7,5.7,No,0,8121
Colorado,Washington,Dean Phillips,Democratic,No,4,3.3,No,0,8121
Colorado,Weld,Joe Biden,Democratic,Yes,15568,81.4,Yes,72,8123
Colorado,Weld,Uncommitted,Democratic,No,1578,8.2,No,0,8123
Colorado,Weld,Dean Phillips,Democratic,No,688,3.6,No,0,8123
Colorado,Weld,Marianne Williamson,Democratic,No,598,3.1,No,0,8123
Colorado,Yuma,Joe Biden,Democratic,Yes,222,68.3,Yes,72,8125
Colorado,Yuma,Uncommitted,Democratic,No,44,13.5,No,0,8125
Colorado,Yuma,Marianne Williamson,Democratic,No,20,6.2,No,0,8125
Colorado,Yuma,Dean Phillips,Democratic,No,14,4.3,No,0,8125
Iowa,Adair,Joe Biden,Democratic,Yes,17,85,Yes,40,19001
Iowa,Adair,Uncommitted,Democratic,No,2,10,No,0,19001
Iowa,Adair,Dean Phillips,Democratic,No,1,5,No,0,19001
Iowa,Adair,Marianne Williamson,Democratic,No,0,0,No,0,19001
Iowa,Adams,Joe Biden,Democratic,Yes,21,91.3,Yes,40,19003
Iowa,Adams,Dean Phillips,Democratic,No,1,4.3,No,0,19003
Iowa,Adams,Marianne Williamson,Democratic,No,1,4.3,No,0,19003
Iowa,Adams,Uncommitted,Democratic,No,0,0,No,0,19003
Iowa,Allamakee,Joe Biden,Democratic,Yes,56,90.3,Yes,40,19005
Iowa,Allamakee,Marianne Williamson,Democratic,No,3,4.8,No,0,19005
Iowa,Allamakee,Uncommitted,Democratic,No,3,4.8,No,0,19005
Iowa,Allamakee,Dean Phillips,Democratic,No,0,0,No,0,19005
Iowa,Appanoose,Joe Biden,Democratic,Yes,33,91.6,Yes,40,19007
Iowa,Appanoose,Dean Phillips,Democratic,No,1,2.8,No,0,19007
Iowa,Appanoose,Marianne Williamson,Democratic,No,1,2.8,No,0,19007
Iowa,Appanoose,Uncommitted,Democratic,No,1,2.8,No,0,19007
Iowa,Audubon,Joe Biden,Democratic,Yes,17,89.5,Yes,40,19009
Iowa,Audubon,Marianne Williamson,Democratic,No,1,5.2,No,0,19009
Iowa,Audubon,Uncommitted,Democratic,No,1,5.2,No,0,19009
Iowa,Audubon,Dean Phillips,Democratic,No,0,0,No,0,19009
Iowa,Benton,Joe Biden,Democratic,Yes,63,92.6,Yes,40,19011
Iowa,Benton,Uncommitted,Democratic,No,3,4.4,No,0,19011
Iowa,Benton,Dean Phillips,Democratic,No,2,2.9,No,0,19011
Iowa,Benton,Marianne Williamson,Democratic,No,0,0,No,0,19011
Iowa,Black Hawk,Joe Biden,Democratic,Yes,357,88.1,Yes,40,19013
Iowa,Black Hawk,Marianne Williamson,Democratic,No,17,4.2,No,0,19013
Iowa,Black Hawk,Uncommitted,Democratic,No,16,4,No,0,19013
Iowa,Black Hawk,Dean Phillips,Democratic,No,15,3.7,No,0,19013
Iowa,Boone,Joe Biden,Democratic,Yes,98,89.1,Yes,40,19015
Iowa,Boone,Marianne Williamson,Democratic,No,7,6.4,No,0,19015
Iowa,Boone,Dean Phillips,Democratic,No,3,2.7,No,0,19015
Iowa,Boone,Uncommitted,Democratic,No,2,1.8,No,0,19015
Iowa,Bremer,Joe Biden,Democratic,Yes,70,84.3,Yes,40,19017
Iowa,Bremer,Marianne Williamson,Democratic,No,5,6,No,0,19017
Iowa,Bremer,Uncommitted,Democratic,No,5,6,No,0,19017
Iowa,Bremer,Dean Phillips,Democratic,No,3,3.6,No,0,19017
Iowa,Buchanan,Joe Biden,Democratic,Yes,51,86.4,Yes,40,19019
Iowa,Buchanan,Uncommitted,Democratic,No,7,11.9,No,0,19019
Iowa,Buchanan,Dean Phillips,Democratic,No,1,1.7,No,0,19019
Iowa,Buchanan,Marianne Williamson,Democratic,No,0,0,No,0,19019
Iowa,Buena Vista,Joe Biden,Democratic,Yes,25,86.2,Yes,40,19021
Iowa,Buena Vista,Uncommitted,Democratic,No,2,6.9,No,0,19021
Iowa,Buena Vista,Dean Phillips,Democratic,No,1,3.4,No,0,19021
Iowa,Buena Vista,Marianne Williamson,Democratic,No,1,3.4,No,0,19021
Iowa,Butler,Joe Biden,Democratic,Yes,28,96.6,Yes,40,19023
Iowa,Butler,Marianne Williamson,Democratic,No,1,3.4,No,0,19023
Iowa,Butler,Dean Phillips,Democratic,No,0,0,No,0,19023
Iowa,Butler,Uncommitted,Democratic,No,0,0,No,0,19023
Iowa,Calhoun,Joe Biden,Democratic,Yes,11,78.6,Yes,40,19025
Iowa,Calhoun,Uncommitted,Democratic,No,2,14.3,No,0,19025
Iowa,Calhoun,Dean Phillips,Democratic,No,1,7.1,No,0,19025
Iowa,Calhoun,Marianne Williamson,Democratic,No,0,0,No,0,19025
Iowa,Carroll,Joe Biden,Democratic,Yes,50,90.9,Yes,40,19027
Iowa,Carroll,Dean Phillips,Democratic,No,4,7.3,No,0,19027
Iowa,Carroll,Uncommitted,Democratic,No,1,1.8,No,0,19027
Iowa,Carroll,Marianne Williamson,Democratic,No,0,0,No,0,19027
Iowa,Cass,Joe Biden,Democratic,Yes,60,100,Yes,40,19029
Iowa,Cass,Dean Phillips,Democratic,No,0,0,No,0,19029
Iowa,Cass,Marianne Williamson,Democratic,No,0,0,No,0,19029
Iowa,Cass,Uncommitted,Democratic,No,0,0,No,0,19029
Iowa,Cedar,Joe Biden,Democratic,Yes,84,93.3,Yes,40,19031
Iowa,Cedar,Uncommitted,Democratic,No,4,4.4,No,0,19031
Iowa,Cedar,Dean Phillips,Democratic,No,1,1.1,No,0,19031
Iowa,Cedar,Marianne Williamson,Democratic,No,1,1.1,No,0,19031
Iowa,Cerro Gordo,Joe Biden,Democratic,Yes,111,89.5,Yes,40,19033
Iowa,Cerro Gordo,Dean Phillips,Democratic,No,7,5.6,No,0,19033
Iowa,Cerro Gordo,Uncommitted,Democratic,No,4,3.2,No,0,19033
Iowa,Cerro Gordo,Marianne Williamson,Democratic,No,2,1.6,No,0,19033
Iowa,Cherokee,Joe Biden,Democratic,Yes,11,73.3,Yes,40,19035
Iowa,Cherokee,Dean Phillips,Democratic,No,2,13.3,No,0,19035
Iowa,Cherokee,Marianne Williamson,Democratic,No,1,6.7,No,0,19035
Iowa,Cherokee,Uncommitted,Democratic,No,1,6.7,No,0,19035
Iowa,Chickasaw,Joe Biden,Democratic,Yes,37,97.4,Yes,40,19037
Iowa,Chickasaw,Uncommitted,Democratic,No,1,2.6,No,0,19037
Iowa,Chickasaw,Dean Phillips,Democratic,No,0,0,No,0,19037
Iowa,Chickasaw,Marianne Williamson,Democratic,No,0,0,No,0,19037
Iowa,Clarke,Joe Biden,Democratic,Yes,31,86.1,Yes,40,19039
Iowa,Clarke,Uncommitted,Democratic,No,4,11.1,No,0,19039
Iowa,Clarke,Dean Phillips,Democratic,No,1,2.8,No,0,19039
Iowa,Clarke,Marianne Williamson,Democratic,No,0,0,No,0,19039
Iowa,Clay,Joe Biden,Democratic,Yes,25,89.3,Yes,40,19041
Iowa,Clay,Dean Phillips,Democratic,No,3,10.7,No,0,19041
Iowa,Clay,Marianne Williamson,Democratic,No,0,0,No,0,19041
Iowa,Clay,Uncommitted,Democratic,No,0,0,No,0,19041
Iowa,Clayton,Joe Biden,Democratic,Yes,46,92,Yes,40,19043
Iowa,Clayton,Marianne Williamson,Democratic,No,2,4,No,0,19043
Iowa,Clayton,Uncommitted,Democratic,No,2,4,No,0,19043
Iowa,Clayton,Dean Phillips,Democratic,No,0,0,No,0,19043
Iowa,Clinton,Joe Biden,Democratic,Yes,157,94,Yes,40,19045
Iowa,Clinton,Uncommitted,Democratic,No,6,3.6,No,0,19045
Iowa,Clinton,Dean Phillips,Democratic,No,2,1.2,No,0,19045
Iowa,Clinton,Marianne Williamson,Democratic,No,2,1.2,No,0,19045
Iowa,Crawford,Joe Biden,Democratic,Yes,15,100,Yes,40,19047
Iowa,Crawford,Dean Phillips,Democratic,No,0,0,No,0,19047
Iowa,Crawford,Marianne Williamson,Democratic,No,0,0,No,0,19047
Iowa,Crawford,Uncommitted,Democratic,No,0,0,No,0,19047
Iowa,Dallas,Joe Biden,Democratic,Yes,433,93.1,Yes,40,19049
Iowa,Dallas,Uncommitted,Democratic,No,17,3.7,No,0,19049
Iowa,Dallas,Dean Phillips,Democratic,No,10,2.1,No,0,19049
Iowa,Dallas,Marianne Williamson,Democratic,No,5,1.1,No,0,19049
Iowa,Davis,Joe Biden,Democratic,Yes,22,91.7,Yes,40,19051
Iowa,Davis,Uncommitted,Democratic,No,2,8.3,No,0,19051
Iowa,Davis,Dean Phillips,Democratic,No,0,0,No,0,19051
Iowa,Davis,Marianne Williamson,Democratic,No,0,0,No,0,19051
Iowa,Decatur,Joe Biden,Democratic,Yes,28,93.3,Yes,40,19053
Iowa,Decatur,Marianne Williamson,Democratic,No,1,3.3,No,0,19053
Iowa,Decatur,Uncommitted,Democratic,No,1,3.3,No,0,19053
Iowa,Decatur,Dean Phillips,Democratic,No,0,0,No,0,19053
Iowa,Delaware,Joe Biden,Democratic,Yes,39,88.6,Yes,40,19055
Iowa,Delaware,Uncommitted,Democratic,No,4,9.1,No,0,19055
Iowa,Delaware,Dean Phillips,Democratic,No,1,2.3,No,0,19055
Iowa,Delaware,Marianne Williamson,Democratic,No,0,0,No,0,19055
Iowa,Des Moines,Joe Biden,Democratic,Yes,110,92.4,Yes,40,19057
Iowa,Des Moines,Dean Phillips,Democratic,No,4,3.4,No,0,19057
Iowa,Des Moines,Uncommitted,Democratic,No,3,2.5,No,0,19057
Iowa,Des Moines,Marianne Williamson,Democratic,No,2,1.7,No,0,19057
Iowa,Dickinson,Joe Biden,Democratic,Yes,62,92.5,Yes,40,19059
Iowa,Dickinson,Dean Phillips,Democratic,No,4,6,No,0,19059
Iowa,Dickinson,Marianne Williamson,Democratic,No,1,1.5,No,0,19059
Iowa,Dickinson,Uncommitted,Democratic,No,0,0,No,0,19059
Iowa,Dubuque,Joe Biden,Democratic,Yes,395,90,Yes,40,19061
Iowa,Dubuque,Marianne Williamson,Democratic,No,17,3.9,No,0,19061
Iowa,Dubuque,Uncommitted,Democratic,No,15,3.4,No,0,19061
Iowa,Dubuque,Dean Phillips,Democratic,No,12,2.7,No,0,19061
Iowa,Emmet,Joe Biden,Democratic,Yes,22,91.7,Yes,40,19063
Iowa,Emmet,Uncommitted,Democratic,No,2,8.3,No,0,19063
Iowa,Emmet,Dean Phillips,Democratic,No,0,0,No,0,19063
Iowa,Emmet,Marianne Williamson,Democratic,No,0,0,No,0,19063
Iowa,Fayette,Joe Biden,Democratic,Yes,64,91.4,Yes,40,19065
Iowa,Fayette,Dean Phillips,Democratic,No,3,4.3,No,0,19065
Iowa,Fayette,Uncommitted,Democratic,No,3,4.3,No,0,19065
Iowa,Fayette,Marianne Williamson,Democratic,No,0,0,No,0,19065
Iowa,Floyd,Joe Biden,Democratic,Yes,46,88.5,Yes,40,19067
Iowa,Floyd,Dean Phillips,Democratic,No,3,5.8,No,0,19067
Iowa,Floyd,Marianne Williamson,Democratic,No,2,3.8,No,0,19067
Iowa,Floyd,Uncommitted,Democratic,No,1,1.9,No,0,19067
Iowa,Franklin,Joe Biden,Democratic,Yes,19,100,Yes,40,19069
Iowa,Franklin,Dean Phillips,Democratic,No,0,0,No,0,19069
Iowa,Franklin,Marianne Williamson,Democratic,No,0,0,No,0,19069
Iowa,Franklin,Uncommitted,Democratic,No,0,0,No,0,19069
Iowa,Fremont,Joe Biden,Democratic,Yes,8,100,Yes,40,19071
Iowa,Fremont,Dean Phillips,Democratic,No,0,0,No,0,19071
Iowa,Fremont,Marianne Williamson,Democratic,No,0,0,No,0,19071
Iowa,Fremont,Uncommitted,Democratic,No,0,0,No,0,19071
Iowa,Greene,Joe Biden,Democratic,Yes,26,96.3,Yes,40,19073
Iowa,Greene,Uncommitted,Democratic,No,1,3.7,No,0,19073
Iowa,Greene,Dean Phillips,Democratic,No,0,0,No,0,19073
Iowa,Greene,Marianne Williamson,Democratic,No,0,0,No,0,19073
Iowa,Grundy,Joe Biden,Democratic,Yes,16,94.1,Yes,40,19075
Iowa,Grundy,Uncommitted,Democratic,No,1,5.9,No,0,19075
Iowa,Grundy,Dean Phillips,Democratic,No,0,0,No,0,19075
Iowa,Grundy,Marianne Williamson,Democratic,No,0,0,No,0,19075
Iowa,Guthrie,Joe Biden,Democratic,Yes,42,100,Yes,40,19077
Iowa,Guthrie,Dean Phillips,Democratic,No,0,0,No,0,19077
Iowa,Guthrie,Marianne Williamson,Democratic,No,0,0,No,0,19077
Iowa,Guthrie,Uncommitted,Democratic,No,0,0,No,0,19077
Iowa,Hamilton,Joe Biden,Democratic,Yes,40,93,Yes,40,19079
Iowa,Hamilton,Dean Phillips,Democratic,No,2,4.7,No,0,19079
Iowa,Hamilton,Uncommitted,Democratic,No,1,2.3,No,0,19079
Iowa,Hamilton,Marianne Williamson,Democratic,No,0,0,No,0,19079
Iowa,Hancock,Joe Biden,Democratic,Yes,23,95.8,Yes,40,19081
Iowa,Hancock,Dean Phillips,Democratic,No,1,4.2,No,0,19081
Iowa,Hancock,Marianne Williamson,Democratic,No,0,0,No,0,19081
Iowa,Hancock,Uncommitted,Democratic,No,0,0,No,0,19081
Iowa,Hardin,Joe Biden,Democratic,Yes,47,90.4,Yes,40,19083
Iowa,Hardin,Uncommitted,Democratic,No,3,5.8,No,0,19083
Iowa,Hardin,Dean Phillips,Democratic,No,1,1.9,No,0,19083
Iowa,Hardin,Marianne Williamson,Democratic,No,1,1.9,No,0,19083
Iowa,Harrison,Joe Biden,Democratic,Yes,17,89.5,Yes,40,19085
Iowa,Harrison,Dean Phillips,Democratic,No,1,5.2,No,0,19085
Iowa,Harrison,Uncommitted,Democratic,No,1,5.2,No,0,19085
Iowa,Harrison,Marianne Williamson,Democratic,No,0,0,No,0,19085
Iowa,Henry,Joe Biden,Democratic,Yes,49,86,Yes,40,19087
Iowa,Henry,Uncommitted,Democratic,No,5,8.8,No,0,19087
Iowa,Henry,Dean Phillips,Democratic,No,3,5.2,No,0,19087
Iowa,Henry,Marianne Williamson,Democratic,No,0,0,No,0,19087
Iowa,Howard,Joe Biden,Democratic,Yes,26,83.9,Yes,40,19089
Iowa,Howard,Uncommitted,Democratic,No,3,9.7,No,0,19089
Iowa,Howard,Marianne Williamson,Democratic,No,2,6.4,No,0,19089
Iowa,Howard,Dean Phillips,Democratic,No,0,0,No,0,19089
Iowa,Humboldt,Joe Biden,Democratic,Yes,13,100,Yes,40,19091
Iowa,Humboldt,Dean Phillips,Democratic,No,0,0,No,0,19091
Iowa,Humboldt,Marianne Williamson,Democratic,No,0,0,No,0,19091
Iowa,Humboldt,Uncommitted,Democratic,No,0,0,No,0,19091
Iowa,Ida,Joe Biden,Democratic,Yes,5,62.5,Yes,40,19093
Iowa,Ida,Dean Phillips,Democratic,No,2,25,No,0,19093
Iowa,Ida,Marianne Williamson,Democratic,No,1,12.5,No,0,19093
Iowa,Ida,Uncommitted,Democratic,No,0,0,No,0,19093
Iowa,Iowa,Joe Biden,Democratic,Yes,60,87,Yes,40,19095
Iowa,Iowa,Uncommitted,Democratic,No,7,10.1,No,0,19095
Iowa,Iowa,Dean Phillips,Democratic,No,1,1.4,No,0,19095
Iowa,Iowa,Marianne Williamson,Democratic,No,1,1.4,No,0,19095
Iowa,Jackson,Joe Biden,Democratic,Yes,60,87,Yes,40,19097
Iowa,Jackson,Dean Phillips,Democratic,No,4,5.8,No,0,19097
Iowa,Jackson,Uncommitted,Democratic,No,3,4.3,No,0,19097
Iowa,Jackson,Marianne Williamson,Democratic,No,2,2.9,No,0,19097
Iowa,Jasper,Joe Biden,Democratic,Yes,139,94.5,Yes,40,19099
Iowa,Jasper,Uncommitted,Democratic,No,5,3.4,No,0,19099
Iowa,Jasper,Marianne Williamson,Democratic,No,2,1.4,No,0,19099
Iowa,Jasper,Dean Phillips,Democratic,No,1,0.7,No,0,19099
Iowa,Jefferson,Joe Biden,Democratic,Yes,148,89.2,Yes,40,19101
Iowa,Jefferson,Marianne Williamson,Democratic,No,8,4.8,No,0,19101
Iowa,Jefferson,Uncommitted,Democratic,No,8,4.8,No,0,19101
Iowa,Jefferson,Dean Phillips,Democratic,No,2,1.2,No,0,19101
Iowa,Johnson,Joe Biden,Democratic,Yes,1390,88.8,Yes,40,19103
Iowa,Johnson,Uncommitted,Democratic,No,98,6.3,No,0,19103
Iowa,Johnson,Dean Phillips,Democratic,No,43,2.7,No,0,19103
Iowa,Johnson,Marianne Williamson,Democratic,No,35,2.2,No,0,19103
Iowa,Jones,Joe Biden,Democratic,Yes,77,86.5,Yes,40,19105
Iowa,Jones,Dean Phillips,Democratic,No,6,6.7,No,0,19105
Iowa,Jones,Uncommitted,Democratic,No,5,5.6,No,0,19105
Iowa,Jones,Marianne Williamson,Democratic,No,1,1.1,No,0,19105
Iowa,Keokuk,Joe Biden,Democratic,Yes,26,96.3,Yes,40,19107
Iowa,Keokuk,Uncommitted,Democratic,No,1,3.7,No,0,19107
Iowa,Keokuk,Dean Phillips,Democratic,No,0,0,No,0,19107
Iowa,Keokuk,Marianne Williamson,Democratic,No,0,0,No,0,19107
Iowa,Kossuth,Joe Biden,Democratic,Yes,41,97.6,Yes,40,19109
Iowa,Kossuth,Uncommitted,Democratic,No,1,2.4,No,0,19109
Iowa,Kossuth,Dean Phillips,Democratic,No,0,0,No,0,19109
Iowa,Kossuth,Marianne Williamson,Democratic,No,0,0,No,0,19109
Iowa,Lee,Joe Biden,Democratic,Yes,64,91.4,Yes,40,19111
Iowa,Lee,Uncommitted,Democratic,No,4,5.7,No,0,19111
Iowa,Lee,Dean Phillips,Democratic,No,1,1.4,No,0,19111
Iowa,Lee,Marianne Williamson,Democratic,No,1,1.4,No,0,19111
Iowa,Linn,Joe Biden,Democratic,Yes,1259,91.1,Yes,40,19113
Iowa,Linn,Uncommitted,Democratic,No,60,4.3,No,0,19113
Iowa,Linn,Dean Phillips,Democratic,No,34,2.5,No,0,19113
Iowa,Linn,Marianne Williamson,Democratic,No,29,2.1,No,0,19113
Iowa,Louisa,Joe Biden,Democratic,Yes,29,87.9,Yes,40,19115
Iowa,Louisa,Dean Phillips,Democratic,No,2,6,No,0,19115
Iowa,Louisa,Uncommitted,Democratic,No,2,6,No,0,19115
Iowa,Louisa,Marianne Williamson,Democratic,No,0,0,No,0,19115
Iowa,Lucas,Joe Biden,Democratic,Yes,36,94.7,Yes,40,19117
Iowa,Lucas,Dean Phillips,Democratic,No,2,5.3,No,0,19117
Iowa,Lucas,Marianne Williamson,Democratic,No,0,0,No,0,19117
Iowa,Lucas,Uncommitted,Democratic,No,0,0,No,0,19117
Iowa,Lyon,Joe Biden,Democratic,Yes,10,100,Yes,40,19119
Iowa,Lyon,Dean Phillips,Democratic,No,0,0,No,0,19119
Iowa,Lyon,Marianne Williamson,Democratic,No,0,0,No,0,19119
Iowa,Lyon,Uncommitted,Democratic,No,0,0,No,0,19119
Iowa,Madison,Joe Biden,Democratic,Yes,64,90.1,Yes,40,19121
Iowa,Madison,Uncommitted,Democratic,No,4,5.6,No,0,19121
Iowa,Madison,Dean Phillips,Democratic,No,3,4.2,No,0,19121
Iowa,Madison,Marianne Williamson,Democratic,No,0,0,No,0,19121
Iowa,Mahaska,Joe Biden,Democratic,Yes,31,70.5,Yes,40,19123
Iowa,Mahaska,Uncommitted,Democratic,No,8,18.2,No,0,19123
Iowa,Mahaska,Marianne Williamson,Democratic,No,3,6.8,No,0,19123
Iowa,Mahaska,Dean Phillips,Democratic,No,2,4.5,No,0,19123
Iowa,Marion,Joe Biden,Democratic,Yes,109,90.1,Yes,40,19125
Iowa,Marion,Uncommitted,Democratic,No,5,4.1,No,0,19125
Iowa,Marion,Dean Phillips,Democratic,No,4,3.3,No,0,19125
Iowa,Marion,Marianne Williamson,Democratic,No,3,2.5,No,0,19125
Iowa,Marshall,Joe Biden,Democratic,Yes,109,87.9,Yes,40,19127
Iowa,Marshall,Uncommitted,Democratic,No,8,6.5,No,0,19127
Iowa,Marshall,Marianne Williamson,Democratic,No,4,3.2,No,0,19127
Iowa,Marshall,Dean Phillips,Democratic,No,3,2.4,No,0,19127
Iowa,Mills,Joe Biden,Democratic,Yes,35,87.5,Yes,40,19129
Iowa,Mills,Dean Phillips,Democratic,No,2,5,No,0,19129
Iowa,Mills,Uncommitted,Democratic,No,2,5,No,0,19129
Iowa,Mills,Marianne Williamson,Democratic,No,1,2.5,No,0,19129
Iowa,Mitchell,Joe Biden,Democratic,Yes,54,85.7,Yes,40,19131
Iowa,Mitchell,Uncommitted,Democratic,No,4,6.3,No,0,19131
Iowa,Mitchell,Dean Phillips,Democratic,No,3,4.8,No,0,19131
Iowa,Mitchell,Marianne Williamson,Democratic,No,2,3.2,No,0,19131
Iowa,Monona,Joe Biden,Democratic,Yes,12,100,Yes,40,19133
Iowa,Monona,Dean Phillips,Democratic,No,0,0,No,0,19133
Iowa,Monona,Marianne Williamson,Democratic,No,0,0,No,0,19133
Iowa,Monona,Uncommitted,Democratic,No,0,0,No,0,19133
Iowa,Monroe,Joe Biden,Democratic,Yes,13,72.2,Yes,40,19135
Iowa,Monroe,Uncommitted,Democratic,No,3,16.7,No,0,19135
